te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 21:08:30,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,76110,0
2016-04-11 21:09:34,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,76174,64
2016-04-11 21:09:34,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,76174,0
2016-04-11 21:09:38,2.98,179.230.121.87,42.219.152.238,4440,445,TCP,....S.,0,72,2,104,background,76,21,76178,4
2016-04-11 21:10:39,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,104,21,76239,61
2016-04-11 21:10:39,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,76239,0
2016-04-11 21:11:43,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,76303,64
2016-04-11 21:11:43,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,76303,0
2016-04-11 21:12:47,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,76367,64
2016-04-11 21:12:47,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,76367,0
2016-04-11 21:13:51,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,76431,64
2016-04-11 21:13:51,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,76431,0
2016-04-11 21:14:44,0.0,42.219.152.238,49.149.152.95,0,0,ICMP,.A....,0,0,1,32,background,76,21,76484,53
2016-04-11 21:14:44,0.0,49.149.152.95,42.219.152.238,0,2048,ICMP,.A....,0,0,1,32,background,32,21,76484,0
2016-04-11 21:14:54,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,32,21,76494,10
2016-04-11 21:14:54,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,76494,0
2016-04-11 21:15:59,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,76559,65
2016-04-11 21:15:59,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,76559,0
2016-04-11 21:17:04,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,76624,65
2016-04-11 21:17:04,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,76624,0
2016-04-11 21:17:45,0.0,42.219.152.238,82.166.141.73,0,0,ICMP,.A....,0,0,1,44,background,76,21,76665,41
2016-04-11 21:17:45,0.29600000000000004,82.166.141.73,42.219.152.238,0,2048,ICMP,.A....,0,0,3,132,background,44,21,76665,0
2016-04-11 21:18:08,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,21,76688,23
2016-04-11 21:18:08,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,76688,0
2016-04-11 21:19:12,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,76752,64
2016-04-11 21:19:12,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,76752,0
2016-04-11 21:19:12,0.0,42.219.152.238,60.153.219.253,0,0,ICMP,.A....,0,72,1,44,background,76,21,76752,0
2016-04-11 21:19:12,0.784,60.153.219.253,42.219.152.238,0,2048,ICMP,.A....,0,72,3,132,background,44,21,76752,0
2016-04-11 21:19:57,0.28800000000000003,62.88.237.118,42.219.152.238,0,2048,ICMP,.A....,0,72,3,132,background,132,21,76797,45
2016-04-11 21:19:58,0.0,42.219.152.238,62.88.237.118,0,0,ICMP,.A....,0,72,1,44,background,132,21,76798,1
2016-04-11 21:20:03,0.0,73.133.93.64,42.219.152.238,6000,1433,TCP,....S.,0,40,1,40,background,44,21,76803,5
2016-04-11 21:20:18,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,40,21,76818,15
2016-04-11 21:20:18,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,76818,0
2016-04-11 21:20:31,0.0,42.219.152.238,69.26.148.136,0,0,ICMP,.A....,0,40,1,44,background,76,21,76831,13
2016-04-11 21:20:31,0.048,69.26.148.136,42.219.152.238,0,2048,ICMP,.A....,0,40,3,132,background,44,21,76831,0
2016-04-11 21:20:54,0.0,46.135.211.145,42.219.152.238,12886,5900,TCP,....S.,0,40,1,40,background,132,21,76854,23
2016-04-11 21:21:21,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,40,21,76881,27
2016-04-11 21:21:21,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,76881,0
2016-04-11 21:21:46,0.0,42.219.152.238,185.33.5.64,0,0,ICMP,.A....,0,8,1,44,background,76,21,76906,25
2016-04-11 21:21:46,0.404,185.33.5.64,42.219.152.238,0,2048,ICMP,.A....,0,8,3,132,background,44,21,76906,0
2016-04-11 21:22:24,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,21,76944,38
2016-04-11 21:22:24,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,76944,0
2016-04-11 21:22:42,2.924,42.114.237.77,42.219.152.238,2279,445,TCP,....S.,0,0,2,96,background,76,21,76962,18
2016-04-11 21:23:29,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,96,21,77009,47
2016-04-11 21:23:29,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,77009,0
2016-04-11 21:24:32,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,77072,63
2016-04-11 21:24:32,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,77072,0
2016-04-11 21:25:38,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,77138,66
2016-04-11 21:25:38,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,77138,0
2016-04-11 21:26:42,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,77202,64
2016-04-11 21:26:42,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,77202,0
2016-04-11 21:26:47,0.0,42.112.137.119,42.219.152.238,5233,5060,UDP,.A....,0,40,1,443,background,76,21,77207,5
2016-04-11 21:26:57,0.0,42.219.152.238,241.23.141.188,0,0,ICMP,.A....,0,40,1,44,background,443,21,77217,10
2016-04-11 21:26:57,0.388,241.23.141.188,42.219.152.238,0,2048,ICMP,.A....,0,40,3,132,background,44,21,77217,0
2016-04-11 21:27:04,0.0,168.98.166.241,42.219.152.238,53467,5900,TCP,....S.,0,0,1,48,background,132,21,77224,7
2016-04-11 21:27:17,0.0,69.36.95.92,42.219.152.238,19000,64902,TCP,.A..S.,0,72,1,44,background,48,21,77237,13
2016-04-11 21:27:18,3.016,224.108.165.90,42.219.152.238,52620,23,TCP,....S.,0,72,2,104,background,44,21,77238,1
2016-04-11 21:27:46,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,104,21,77266,28
2016-04-11 21:27:46,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,77266,0
2016-04-11 21:28:29,3.0,50.11.107.170,42.219.152.238,6666,445,TCP,....S.,0,0,2,96,background,76,21,77309,43
2016-04-11 21:28:51,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,96,21,77331,22
2016-04-11 21:28:51,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,77331,0
2016-04-11 21:29:55,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,77395,64
2016-04-11 21:29:55,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,77395,0
2016-04-11 21:30:59,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,77459,64
2016-04-11 21:30:59,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,77459,0
2016-04-11 21:32:05,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,77525,66
2016-04-11 21:32:05,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,77525,0
2016-04-11 21:32:35,0.0,208.43.182.148,42.219.152.238,54821,29081,TCP,....S.,0,40,1,40,background,76,21,77555,30
2016-04-11 21:32:51,0.0,217.231.255.195,42.219.152.238,22449,3306,TCP,....S.,0,40,1,40,background,40,21,77571,16
2016-04-11 21:33:08,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,40,21,77588,17
2016-04-11 21:33:08,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,77588,0
2016-04-11 21:34:12,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,77652,64
2016-04-11 21:34:12,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,77652,0
2016-04-11 21:34:50,0.0,75.129.109.99,42.219.152.238,42757,1723,TCP,....S.,0,40,1,40,background,76,21,77690,38
2016-04-11 21:35:16,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,40,21,77716,26
2016-04-11 21:35:16,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,77716,0
2016-04-11 21:36:05,8.988,228.137.26.113,42.219.152.238,33187,23,TCP,....S.,0,40,3,180,background,76,21,77765,49
2016-04-11 21:36:22,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,180,21,77782,17
2016-04-11 21:36:22,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,77782,0
2016-04-11 21:37:26,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,77846,64
2016-04-11 21:37:26,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,77846,0
2016-04-11 21:38:29,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,77909,63
2016-04-11 21:38:29,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,77909,0
2016-04-11 21:39:32,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,77972,63
2016-04-11 21:39:32,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,77972,0
2016-04-11 21:40:05,0.0,69.81.144.249,42.219.152.238,52164,123,UDP,.A....,0,40,1,36,background,76,21,78005,33
2016-04-11 21:40:11,0.0,43.141.46.170,42.219.152.238,80,57312,TCP,.A..S.,0,72,1,44,background,36,21,78011,6
2016-04-11 21:40:37,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,44,21,78037,26
2016-04-11 21:40:37,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,78037,0
2016-04-11 21:41:43,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,78103,66
2016-04-11 21:41:43,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,78103,0
2016-04-11 21:42:46,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,78166,63
2016-04-11 21:42:46,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,78166,0
2016-04-11 21:43:36,0.0,32.100.20.28,42.219.152.238,41478,1900,TCP,....S.,0,40,1,40,background,76,21,78216,50
2016-04-11 21:43:46,0.0,175.147.42.178,42.219.152.238,1096,22,TCP,....S.,0,40,1,44,background,40,21,78226,10
2016-04-11 21:43:46,0.0,175.147.42.178,42.219.152.238,1097,22,TCP,....S.,0,40,1,44,background,44,21,78226,0
2016-04-11 21:43:49,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,44,21,78229,3
2016-04-11 21:43:49,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,78229,0
2016-04-11 21:44:54,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,78294,65
2016-04-11 21:44:54,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,78294,0
2016-04-11 21:45:59,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,78359,65
2016-04-11 21:45:59,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,78359,0
2016-04-11 21:47:04,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,78424,65
2016-04-11 21:47:04,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,78424,0
2016-04-11 21:47:18,0.0,42.219.152.238,33.177.157.241,0,0,ICMP,.A....,0,72,1,44,background,76,21,78438,14
2016-04-11 21:47:18,0.236,33.177.157.241,42.219.152.238,0,2048,ICMP,.A....,0,72,3,132,background,44,21,78438,0
2016-04-11 21:48:09,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,21,78489,51
2016-04-11 21:48:09,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,78489,0
2016-04-11 21:49:15,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,78555,66
2016-04-11 21:49:15,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,78555,0
2016-04-11 21:49:28,0.0,86.128.235.174,42.219.152.238,5121,5060,UDP,.A....,0,0,1,445,background,76,21,78568,13
2016-04-11 21:49:32,0.0,42.219.152.238,91.74.90.81,0,0,ICMP,.A....,0,0,1,44,background,445,21,78572,4
2016-04-11 21:49:32,3.048,91.74.90.81,42.219.152.238,0,2048,ICMP,.A....,0,0,3,132,background,44,21,78572,0
2016-04-11 21:50:20,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,21,78620,48
2016-04-11 21:50:20,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,78620,0
2016-04-11 21:51:23,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,78683,63
2016-04-11 21:51:23,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,78683,0
2016-04-11 21:52:28,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,78748,65
2016-04-11 21:52:28,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,78748,0
2016-04-11 21:53:31,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,78811,63
2016-04-11 21:53:31,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,78811,0
2016-04-11 21:54:37,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,78877,66
2016-04-11 21:54:37,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,78877,0
2016-04-11 21:55:41,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,78941,64
2016-04-11 21:55:41,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,78941,0
2016-04-11 21:55:41,0.0,62.27.235.66,42.219.152.238,0,2048,ICMP,.A....,0,40,1,32,background,76,21,78941,0
2016-04-11 21:55:42,0.0,42.219.152.238,62.27.235.66,0,0,ICMP,.A....,0,40,1,32,background,32,21,78942,1
2016-04-11 21:56:14,0.0,56.208.168.104,42.219.152.238,45760,53,UDP,.A....,0,40,1,73,background,32,21,78974,32
2016-04-11 21:56:46,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,73,21,79006,32
2016-04-11 21:56:46,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,79006,0
2016-04-11 21:57:25,8.992,232.161.49.153,42.219.152.238,42863,23,TCP,....S.,0,40,3,168,background,76,21,79045,39
2016-04-11 21:57:50,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,168,21,79070,25
2016-04-11 21:57:50,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,79070,0
2016-04-11 21:58:55,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,79135,65
2016-04-11 21:58:55,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,79135,0
2016-04-11 21:59:58,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,21,79198,63
2016-04-11 21:59:58,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,21,79198,0
2016-04-11 22:01:02,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,22,79262,64
2016-04-11 22:01:02,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,79262,0
2016-04-11 22:02:06,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,22,79326,64
2016-04-11 22:02:06,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,79326,0
2016-04-11 22:03:12,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,22,79392,66
2016-04-11 22:03:12,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,79392,0
2016-04-11 22:04:16,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,22,79456,64
2016-04-11 22:04:16,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,79456,0
2016-04-11 22:05:22,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,22,79522,66
2016-04-11 22:05:22,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,79522,0
2016-04-11 22:05:51,2.78,64.190.166.51,42.219.152.238,1298,445,TCP,....S.,0,72,2,96,background,76,22,79551,29
2016-04-11 22:06:26,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,96,22,79586,35
2016-04-11 22:06:26,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,79586,0
2016-04-11 22:06:55,0.0,42.219.152.238,138.209.158.205,0,0,ICMP,.A....,0,40,1,44,background,76,22,79615,29
2016-04-11 22:06:55,0.104,138.209.158.205,42.219.152.238,0,2048,ICMP,.A....,0,40,3,132,background,44,22,79615,0
2016-04-11 22:07:29,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,22,79649,34
2016-04-11 22:07:29,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,79649,0
2016-04-11 22:07:51,0.0,42.219.152.238,187.50.200.246,0,0,ICMP,.A....,0,40,1,44,background,76,22,79671,22
2016-04-11 22:07:51,0.772,187.50.200.246,42.219.152.238,0,2048,ICMP,.A....,0,40,3,132,background,44,22,79671,0
2016-04-11 22:08:33,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,22,79713,42
2016-04-11 22:08:33,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,79713,0
2016-04-11 22:08:47,0.0,42.219.152.238,69.124.8.59,80,45298,TCP,.A..S.,0,0,1,44,background,76,22,79727,14
2016-04-11 22:08:47,0.092,69.124.8.59,42.219.152.238,45298,80,TCP,...RS.,0,40,3,120,background,44,22,79727,0
2016-04-11 22:09:36,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,120,22,79776,49
2016-04-11 22:09:36,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,79776,0
2016-04-11 22:10:41,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,22,79841,65
2016-04-11 22:10:41,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,79841,0
2016-04-11 22:11:47,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,22,79907,66
2016-04-11 22:11:47,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,79907,0
2016-04-11 22:12:51,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,22,79971,64
2016-04-11 22:12:51,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,79971,0
2016-04-11 22:13:36,3.032,50.205.158.225,42.219.152.238,2745,445,TCP,....S.,0,40,2,96,background,76,22,80016,45
2016-04-11 22:13:50,0.0,248.31.241.70,42.219.152.238,3306,64089,TCP,.A..S.,0,72,1,40,background,96,22,80030,14
2016-04-11 22:13:57,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,40,22,80037,7
2016-04-11 22:13:57,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,80037,0
2016-04-11 22:15:03,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,22,80103,66
2016-04-11 22:15:03,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,80103,0
2016-04-11 22:16:08,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,22,80168,65
2016-04-11 22:16:08,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,80168,0
2016-04-11 22:16:33,0.0,42.219.152.238,187.50.180.79,0,0,ICMP,.A....,0,40,1,44,background,76,22,80193,25
2016-04-11 22:16:33,0.868,187.50.180.79,42.219.152.238,0,2048,ICMP,.A....,0,40,3,132,background,44,22,80193,0
2016-04-11 22:17:13,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,22,80233,40
2016-04-11 22:17:13,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,80233,0
2016-04-11 22:18:18,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,22,80298,65
2016-04-11 22:18:18,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,80298,0
2016-04-11 22:18:48,3.016,67.170.121.17,42.219.152.238,2293,445,TCP,....S.,0,8,2,104,background,76,22,80328,30
2016-04-11 22:19:22,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,104,22,80362,34
2016-04-11 22:19:22,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,80362,0
2016-04-11 22:19:31,0.248,129.99.165.229,42.219.152.238,4616,53413,UDP,.A....,0,72,2,281,background,76,22,80371,9
2016-04-11 22:20:27,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,281,22,80427,56
2016-04-11 22:20:27,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,80427,0
2016-04-11 22:21:24,0.0,92.40.124.145,42.219.152.238,6263,5060,UDP,.A....,0,40,1,445,background,76,22,80484,57
2016-04-11 22:21:33,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,445,22,80493,9
2016-04-11 22:21:33,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,80493,0
2016-04-11 22:21:58,0.0,51.128.77.9,42.219.152.238,45790,8080,TCP,....S.,0,40,1,60,background,76,22,80518,25
2016-04-11 22:22:39,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,60,22,80559,41
2016-04-11 22:22:39,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,80559,0
2016-04-11 22:23:08,0.0,33.12.108.90,42.219.152.238,5391,5060,UDP,.A....,0,0,1,443,background,76,22,80588,29
2016-04-11 22:23:42,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,443,22,80622,34
2016-04-11 22:23:42,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,80622,0
2016-04-11 22:23:45,0.0,185.60.79.173,42.219.152.238,46149,445,TCP,....S.,0,0,1,40,background,76,22,80625,3
2016-04-11 22:24:08,2.952,213.198.85.51,42.219.152.238,1178,445,TCP,....S.,0,72,2,96,background,40,22,80648,23
2016-04-11 22:24:46,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,96,22,80686,38
2016-04-11 22:24:46,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,80686,0
2016-04-11 22:25:51,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,22,80751,65
2016-04-11 22:25:51,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,80751,0
2016-04-11 22:26:57,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,22,80817,66
2016-04-11 22:26:57,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,80817,0
2016-04-11 22:27:48,0.0,42.219.152.238,174.27.254.12,0,0,ICMP,.A....,0,72,1,44,background,76,22,80868,51
2016-04-11 22:27:48,0.416,174.27.254.12,42.219.152.238,0,2048,ICMP,.A....,0,72,3,132,background,44,22,80868,0
2016-04-11 22:28:01,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,22,80881,13
2016-04-11 22:28:01,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,80881,0
2016-04-11 22:29:05,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,22,80945,64
2016-04-11 22:29:05,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,80945,0
2016-04-11 22:30:10,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,22,81010,65
2016-04-11 22:30:10,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,22,81010,0
2016-04-11 22:30:42,3.012,170.142.80.51,42.219.152.238,61193,22,TCP,....S.,0,72,2,104,background,76,22,81042,32
2016-04-11 22:30:50,0.0,117.208.149.162,42.219.152.238,34090,21,TCP,....S.,0,72,1,40,background,104,22,81050,8
